192.168.1.4,61.143.62.100,"[['110.250.160.1', ['5', '5', '5']], ['221.192.89.1', ['5', '5', '*']], ['61.182.179.41', ['*', '*', '28']], ['219.158.9.30', ['47', '46', '48']], ['202.97.16.13', ['44', '70', '41']], ['202.97.81.249', ['*', '*', '47']], ['14.148.18.10', ['48', '47', '49']], ['14.148.22.154', ['48', '48', '49']], ['61.143.62.123', ['62', '53', '59']], ['61.143.62.100', ['48', '54', '48']]]"
192.168.1.4,218.16.99.100,"[['110.250.160.1', ['9', '6', '11']], ['61.182.180.129', ['12', '12', '12']], ['219.158.106.2', ['45', '46', '47']], ['202.97.17.157', ['50', '48', '46']], ['202.97.95.93', ['*', '*', '49']], ['121.12.142.54', ['*', '*', '51']], ['218.16.99.100', ['50', '50', '51']]]"
192.168.1.4,210.38.160.1,"[['110.250.160.1', ['11', '14', '7']], ['61.182.180.129', ['14', '16', '13']], ['219.158.109.193', ['38', '33', '34']], ['219.158.119.246', ['37', '32', '*']], ['219.158.44.86', ['39', '37', '38']], ['101.4.118.41', ['39', '36', '36']], ['101.4.117.46', ['40', '40', '44']], ['101.4.117.41', ['56', '74', '56']], ['101.4.112.45', ['*', '57', '56']], ['101.4.114.61', ['55', '57', '84']], ['222.200.253.5', ['59', '60', '59']], ['222.200.253.2', ['108', '*', '59']], ['58.253.195.50', ['58', '59', '57']]]"
192.168.1.4,61.54.31.42,"[['110.250.160.1', ['5', '5', '5']], ['221.192.89.37', ['6', '6', '6']], ['221.192.88.2', ['5', '*', '*']], ['61.182.182.253', ['12', '*', '13']], ['219.158.23.158', ['*', '26', '*']], ['61.168.30.102', ['23', '23', '23']], ['182.118.124.66', ['22', '21', '22']], ['61.54.31.42', ['22', '24', '21']]]"
192.168.1.4,202.38.193.28,"[['110.250.160.1', ['15', '12', '8']], ['221.192.89.1', ['6', '*', '*']], ['221.192.88.117', ['*', '*', '8']], ['61.182.181.81', ['14', '16', '14']], ['219.158.112.53', ['36', '35', '36']], ['219.158.119.246', ['*', '*', '33']], ['219.158.44.86', ['37', '37', '52']], ['101.4.118.41', ['36', '39', '50']], ['101.4.117.46', ['41', '41', '41']], ['101.4.117.41', ['57', '57', '57']], ['101.4.112.45', ['59', '*', '57']], ['101.4.114.61', ['59', '57', '57']], ['202.112.19.9', ['73', '57', '57']]]"
192.168.1.4,202.119.200.206,"[['110.250.160.1', ['9', '7', '5']], ['61.182.180.77', ['15', '14', '14']], ['219.158.109.193', ['34', '36', '33']], ['219.158.101.30', ['30', '62', '31']], ['211.102.30.15', ['39', '39', '40']], ['101.4.117.229', ['38', '40', '87']], ['101.4.118.114', ['35', '37', '43']], ['101.4.112.41', ['47', '44', '43']], ['101.4.116.97', ['43', '44', '58']], ['219.219.146.2', ['*', '42', '42']], ['219.219.148.162', ['51', '51', '51']]]"
192.168.1.4,211.66.209.37,"[['110.250.160.1', ['6', '6', '10']], ['61.182.182.249', ['12', '14', '14']], ['219.158.109.193', ['35', '37', '37']], ['219.158.113.198', ['34', '31', '32']], ['219.158.44.86', ['36', '37', '36']], ['101.4.118.41', ['39', '36', '37']], ['101.4.116.125', ['62', '58', '61']], ['101.4.114.61', ['56', '55', '63']], ['222.16.81.2', ['59', '60', '58']], ['222.16.83.95', ['59', '59', '59']]]"
192.168.1.4,58.205.213.52,"[['110.250.160.1', ['6', '5', '5']], ['221.192.89.37', ['*', '*', '6']], ['61.182.181.85', ['13', '14', '14']], ['219.158.96.97', ['32', '31', '31']], ['219.158.119.246', ['38', '31', '31']], ['219.158.44.86', ['36', '38', '36']], ['101.4.118.41', ['37', '36', '36']], ['101.4.116.125', ['57', '59', '58']], ['101.4.114.61', ['58', '57', '57']], ['58.205.213.52', ['55', '55', '56']]]"
192.168.1.4,222.249.249.41,"[['110.250.160.1', ['5', '6', '6']], ['221.192.89.37', ['6', '6', '6']], ['61.182.184.69', ['13', '14', '14']], ['219.158.112.53', ['36', '45', '36']], ['219.158.113.198', ['35', '32', '30']], ['221.183.95.213', ['*', '30', '32']], ['221.183.94.1', ['36', '37', '37']], ['221.183.37.217', ['38', '37', '37']], ['221.183.53.182', ['*', '*', '37']], ['111.13.188.57', ['54', '36', '39']], ['39.156.0.46', ['*', '*', '38']], ['39.156.1.205', ['50', '41', '41']], ['211.153.1.45', ['*', '*', '90']], ['211.153.5.114', ['43', '42', '45']], ['211.153.4.90', ['*', '40', '*']], ['211.153.4.126', ['39', '40', '*']], ['211.153.4.134', ['42', '44', '41']], ['211.153.11.2', ['38', '39', '38']], ['222.249.249.41', ['39', '39', '39']]]"
192.168.1.4,61.143.157.33,"[['110.250.160.1', ['5', '10', '8']], ['221.192.89.37', ['*', '6', '*']], ['61.182.180.85', ['16', '14', '13']], ['219.158.99.169', ['*', '*', '44']], ['219.158.24.18', ['52', '48', '54']], ['202.97.81.37', ['53', '47', '63']], ['113.96.251.42', ['69', '54', '55']], ['183.7.191.110', ['61', '61', '59']], ['202.104.226.78', ['56', '60', '59']]]"
192.168.1.4,125.93.83.170,"[['110.250.160.1', ['17', '4', '5']], ['61.182.182.249', ['14', '12', '14']], ['219.158.119.14', ['46', '*', '50']], ['202.97.17.149', ['46', '47', '47']], ['202.97.81.245', ['46', '*', '46']], ['219.132.200.18', ['47', '47', '47']], ['113.98.26.194', ['47', '47', '46']], ['125.93.83.130', ['51', '51', '63']]]"
192.168.1.4,218.3.86.189,"[['110.250.160.1', ['6', '5', '7']], ['221.192.89.1', ['*', '*', '7']], ['61.182.180.253', ['51', '42', '45']], ['219.158.100.158', ['36', '32', '32']], ['219.158.106.22', ['36', '31', '32']], ['202.97.44.245', ['*', '31', '*']], ['218.3.10.86', ['33', '33', '30']], ['58.217.59.105', ['41', '32', '32']]]"
192.168.1.4,219.242.208.16,"[['110.250.160.1', ['6', '5', '9']], ['61.182.180.93', ['17', '14', '13']], ['219.158.103.70', ['23', '23', '24']], ['219.158.34.34', ['18', '20', '19']], ['101.4.116.65', ['17', '17', '22']], ['101.4.117.134', ['18', '17', '16']]]"
192.168.1.4,114.242.165.218,"[['110.250.160.1', ['8', '7', '6']], ['61.182.181.89', ['12', '12', '13']], ['219.158.11.65', ['13', '13', '14']], ['125.33.186.214', ['*', '*', '14']], ['61.49.112.70', ['14', '14', '17']], ['124.65.252.34', ['14', '14', '16']], ['114.242.165.218', ['18', '16', '17']]]"
192.168.1.4,218.94.124.50,"[['110.250.160.1', ['13', '9', '6']], ['219.158.100.158', ['33', '33', '32']], ['219.158.106.22', ['33', '31', '31']], ['202.97.89.229', ['38', '37', '*']], ['218.2.121.134', ['33', '32', '34']], ['222.190.3.194', ['41', '43', '41']]]"
192.168.1.4,27.39.220.1,"[['110.250.160.1', ['7', '5', '6']], ['221.192.88.45', ['6', '*', '6']], ['61.182.181.81', ['13', '14', '15']], ['219.158.109.93', ['46', '*', '*']], ['157.148.0.206', ['53', '52', '52']], ['120.80.151.78', ['52', '54', '58']], ['27.39.220.1', ['56', '54', '55']]]"
192.168.1.4,116.211.138.209,"[['110.250.160.1', ['5', '9', '5']], ['221.192.89.1', ['3', '5', '*']], ['219.158.99.246', ['35', '31', '31']], ['202.97.65.189', ['32', '*', '32']], ['116.211.130.6', ['33', '34', '31']], ['116.211.112.254', ['30', '32', '31']]]"
192.168.1.4,202.119.112.100,"[['110.250.160.1', ['5', '24', '7']], ['221.192.89.1', ['4', '5', '*']], ['219.158.101.26', ['29', '28', '29']], ['211.102.30.15', ['38', '34', '35']], ['101.4.117.193', ['37', '37', '35']], ['101.4.118.114', ['34', '34', '34']], ['101.4.112.41', ['40', '40', '40']], ['101.4.116.97', ['42', '42', '41']], ['211.65.206.94', ['39', '44', '39']], ['222.193.109.250', ['40', '40', '40']], ['202.119.112.100', ['41', '41', '41']]]"
192.168.1.4,123.127.3.1,"[['110.250.160.1', ['9', '6', '9']], ['221.192.89.1', ['*', '9', '5']], ['219.158.119.121', ['15', '12', '10']], ['124.65.227.254', ['*', '*', '1049']], ['123.127.3.1', ['11', '14', '12']], ['123.127.3.1', ['15', '*', '16']]]"
192.168.1.4,125.216.100.4,"[['110.250.160.1', ['8', '7', '8']], ['221.192.89.37', ['*', '6', '*']], ['61.182.182.249', ['12', '15', '14']], ['219.158.4.217', ['17', '14', '16']], ['219.158.5.130', ['19', '19', '19']], ['219.158.39.54', ['35', '38', '33']], ['101.4.116.65', ['16', '24', '26']], ['101.4.114.61', ['51', '50', '50']], ['125.216.100.4', ['54', '53', '50']]]"
192.168.1.4,160.121.22.5,"[['110.250.160.1', ['8', '7', '5']], ['221.192.89.37', ['6', '6', '7']], ['61.182.180.93', ['16', '14', '14']], ['219.158.109.193', ['36', '35', '36']], ['219.158.113.106', ['39', '39', '31']], ['219.158.113.133', ['40', '39', '43']], ['129.250.8.37', ['102', '107', '100']], ['129.250.3.34', ['102', '102', '101']], ['129.250.2.51', ['*', '148', '*']], ['129.250.6.98', ['150', '146', '149']], ['168.143.105.209', ['157', '151', '151']], ['160.121.22.5', ['87', '88', '87']]]"
192.168.1.4,219.136.207.146,"[['110.250.160.1', ['5', '6', '5']], ['221.192.89.37', ['8', '*', '6']], ['61.182.180.89', ['*', '14', '13']], ['219.158.106.2', ['49', '47', '48']], ['202.97.17.157', ['47', '47', '47']], ['202.97.95.137', ['*', '46', '*']], ['14.147.8.22', ['47', '48', '47']], ['61.144.29.44', ['49', '48', '49']], ['219.136.207.146', ['47', '47', '46']], ['219.136.207.146', ['59', '47', '48']]]"
192.168.1.4,218.13.33.168,"[['110.250.160.1', ['5', '5', '5']], ['221.192.89.1', ['5', '*', '6']], ['219.158.24.10', ['42', '44', '49']], ['202.97.17.161', ['44', '42', '45']], ['202.97.95.145', ['45', '*', '*']], ['113.98.177.178', ['45', '47', '47']], ['59.37.176.157', ['45', '47', '48']], ['61.145.64.162', ['59', '62', '45']], ['218.13.33.188', ['45', '44', '45']], ['。\n', ['218.', '33.188', '告: 无法访']]]"
192.168.1.4,120.72.45.194,"[['110.250.160.1', ['5', '5', '5']], ['221.192.89.1', ['4', '5', '4']], ['221.192.92.5', ['*', '7', '*']], ['61.182.180.81', ['13', '15', '16']], ['219.158.7.62', ['32', '31', '30']], ['221.6.174.90', ['41', '40', '40']], ['221.6.174.110', ['*', '39', '38']], ['153.36.202.78', ['63', '48', '46']], ['120.72.45.194', ['41', '40', '40']]]"
192.168.1.4,210.31.160.14,"[['110.250.160.1', ['5', '10', '5']], ['221.192.89.37', ['*', '6', '6']], ['61.182.180.93', ['16', '13', '12']], ['219.158.4.217', ['15', '16', '16']], ['219.158.103.70', ['27', '22', '24']], ['219.158.34.34', ['17', '19', '20']], ['101.4.116.65', ['17', '17', '17']], ['101.4.117.134', ['19', '18', '18']], ['202.112.41.134', ['*', '*', '427']], ['210.31.160.14', ['26', '36', '23']]]"
192.168.1.4,202.195.195.23,"[['110.250.160.1', ['6', '5', '5']], ['219.158.107.9', ['28', '28', '28']], ['219.158.113.170', ['35', '28', '52']], ['211.102.30.15', ['36', '36', '38']], ['101.4.117.229', ['34', '36', '37']], ['101.4.118.114', ['34', '34', '34']], ['101.4.112.41', ['40', '46', '38']], ['101.4.116.97', ['42', '46', '41']], ['219.219.146.2', ['121', '96', '39']], ['219.219.148.78', ['41', '41', '42']], ['219.219.147.202', ['43', '43', '43']]]"
192.168.1.4,219.222.223.162,"[['110.250.160.1', ['5', '5', '5']], ['221.192.92.5', ['*', '10', '*']], ['61.182.180.129', ['13', '12', '13']], ['219.158.112.53', ['36', '33', '36']], ['219.158.119.246', ['32', '31', '*']], ['219.158.44.86', ['38', '34', '36']], ['101.4.118.41', ['51', '37', '37']], ['101.4.117.46', ['40', '41', '43']], ['101.4.117.41', ['61', '56', '57']], ['101.4.112.45', ['*', '58', '57']], ['101.4.114.61', ['57', '57', '58']]]"
192.168.1.4,211.66.88.20,"[['110.250.160.1', ['9', '5', '12']], ['221.192.89.37', ['16', '6', '5']], ['61.182.180.85', ['12', '13', '14']], ['219.158.103.70', ['30', '26', '21']], ['219.158.39.54', ['18', '19', '19']], ['101.4.116.65', ['15', '16', '16']], ['101.4.114.61', ['51', '52', '64']]]"
192.168.1.4,219.135.198.35,"[['110.250.160.1', ['5', '7', '5']], ['221.192.89.1', ['*', '*', '7']], ['61.182.180.253', ['45', '44', '44']], ['219.158.9.30', ['47', '46', '40']], ['202.97.17.157', ['47', '40', '46']], ['202.97.81.249', ['*', '46', '46']], ['183.56.34.34', ['*', '53', '46']], ['14.147.5.249', ['62', '43', '44']], ['183.56.32.82', ['47', '48', '48']], ['218.107.0.4', ['42', '41', '41']], ['219.135.198.35', ['47', '45', '47']], ['219.135.198.35', ['47', '55', '47']]]"
192.168.1.4,39.107.245.192,"[['110.250.160.1', ['6', '6', '9']], ['221.192.89.1', ['6', '5', '*']], ['218.12.255.237', ['13', '12', '18']], ['61.182.174.182', ['17', '19', '21']], ['61.55.133.150', ['19', '18', '18']], ['39.107.245.192', ['25', '27', '25']]]"
192.168.1.4,114.247.92.133,"[['110.250.160.1', ['12', '18', '30']], ['221.192.89.1', ['12', '7', '7']], ['221.192.88.117', ['*', '6', '*']], ['61.182.182.249', ['13', '14', '14']], ['219.158.97.165', ['*', '16', '*']], ['61.51.117.158', ['17', '17', '17']], ['61.148.56.94', ['16', '16', '18']], ['114.247.92.133', ['18', '19', '20']]]"
192.168.1.4,121.201.2.202,"[['110.250.160.1', ['6', '5', '6']], ['221.192.89.37', ['20', '6', '*']], ['61.182.181.81', ['16', '12', '21']], ['219.158.106.2', ['46', '47', '47']], ['202.97.17.169', ['45', '42', '49']], ['121.11.148.242', ['58', '55', '54']], ['183.6.193.198', ['53', '53', '52']], ['183.6.195.54', ['65', '52', '70']], ['121.201.2.202', ['55', '55', '55']]]"
192.168.1.4,58.205.213.52,"[['110.250.160.1', ['5', '5', '8']], ['61.182.181.85', ['14', '14', '13']], ['219.158.96.97', ['30', '32', '31']], ['219.158.119.246', ['*', '37', '32']], ['219.158.44.86', ['35', '35', '35']], ['101.4.118.41', ['36', '36', '56']], ['101.4.116.125', ['58', '73', '56']], ['101.4.114.61', ['57', '58', '57']], ['58.205.213.52', ['56', '56', '56']]]"
192.168.1.4,210.29.144.145,"[['110.250.160.1', ['5', '5', '19']], ['219.158.113.170', ['27', '42', '28']], ['211.102.30.15', ['38', '35', '35']], ['101.4.117.193', ['39', '35', '35']], ['101.4.118.114', ['33', '34', '35']], ['101.4.112.41', ['42', '41', '41']], ['101.4.116.97', ['42', '42', '47']], ['211.65.206.94', ['40', '41', '40']], ['211.65.207.190', ['45', '40', '41']], ['210.29.144.145', ['42', '42', '42']]]"
192.168.1.4,123.124.19.65,"[['110.250.160.1', ['6', '5', '6']], ['221.192.89.37', ['*', '*', '7']], ['61.182.180.81', ['*', '*', '15']], ['125.33.186.178', ['18', '18', '*']], ['61.149.202.114', ['32', '18', '18']], ['61.148.148.102', ['20', '28', '22']], ['61.50.130.38', ['20', '19', '27']]]"
192.168.1.4,202.119.242.14,"[['110.250.160.1', ['13', '8', '14']], ['221.192.89.37', ['6', '5', '6']], ['61.182.180.133', ['16', '15', '13']], ['219.158.97.213', ['35', '39', '33']], ['219.158.101.30', ['38', '34', '33']], ['211.102.30.15', ['43', '43', '43']], ['101.4.117.193', ['40', '44', '43']], ['101.4.118.114', ['41', '40', '42']], ['101.4.112.41', ['46', '48', '47']], ['101.4.116.97', ['47', '46', '47']], ['211.65.206.94', ['46', '45', '48']], ['211.65.207.130', ['44', '44', '44']], ['202.119.242.14', ['50', '54', '51']]]"
192.168.1.4,211.66.186.86,"[['110.250.160.1', ['5', '5', '6']], ['221.192.89.37', ['16', '6', '6']], ['61.182.180.81', ['*', '12', '*']], ['219.158.109.193', ['35', '36', '36']], ['219.158.119.246', ['31', '*', '36']], ['219.158.44.86', ['38', '37', '44']], ['101.4.118.41', ['37', '48', '37']], ['101.4.116.125', ['59', '59', '58']], ['101.4.114.61', ['56', '57', '57']], ['202.112.19.86', ['*', '*', '1277']], ['210.38.1.114', ['56', '56', '57']], ['211.66.186.86', ['61', '69', '57']]]"
192.168.1.4,210.38.120.215,"[['110.250.160.1', ['5', '5', '5']], ['221.192.88.45', ['*', '7', '5']], ['61.182.180.129', ['13', '14', '12']], ['219.158.96.97', ['30', '31', '29']], ['219.158.119.250', ['30', '31', '32']], ['219.158.44.86', ['36', '37', '51']], ['101.4.118.41', ['40', '36', '36']], ['101.4.116.125', ['66', '58', '58']], ['101.4.114.61', ['57', '61', '56']], ['210.38.120.215', ['58', '59', '64']]]"
192.168.1.4,120.133.78.52,"[['110.250.160.1', ['9', '6', '6']], ['221.192.89.37', ['*', '6', '6']], ['61.182.180.89', ['14', '14', '13']], ['219.158.6.102', ['19', '24', '22']], ['220.192.74.58', ['18', '*', '18']], ['124.251.255.34', ['18', '18', '19']], ['124.251.255.110', ['20', '20', '19']], ['120.133.78.4', ['19', '19', '19']], ['120.133.78.52', ['19', '20', '20']]]"
192.168.1.4,180.96.16.233,"[['110.250.160.1', ['8', '5', '5']], ['221.192.89.37', ['*', '7', '5']], ['61.182.182.249', ['*', '13', '*']], ['219.158.23.134', ['26', '28', '31']], ['219.158.17.70', ['27', '32', '31']], ['202.102.69.186', ['35', '35', '36']], ['180.96.48.2', ['32', '*', '32']], ['180.96.15.182', ['*', '*', '35']]]"
192.168.1.4,42.247.48.199,"[['110.250.160.1', ['6', '6', '5']], ['219.158.11.93', ['19', '14', '14']], ['219.158.3.66', ['17', '19', '16']], ['219.158.34.34', ['12', '15', '11']], ['101.4.116.65', ['24', '11', '14']], ['101.4.114.61', ['51', '50', '50']], ['222.200.253.5', ['53', '52', '52']], ['222.200.253.2', ['53', '91', '53']], ['42.247.48.199', ['66', '65', '66']], ['42.247.48.199', ['66', '65', '66']]]"
192.168.1.4,202.116.7.242,"[['110.250.160.1', ['6', '5', '6']], ['221.192.89.37', ['*', '*', '6']], ['61.182.181.85', ['13', '14', '14']], ['219.158.109.193', ['34', '36', '35']], ['219.158.119.250', ['34', '33', '30']], ['219.158.44.86', ['38', '36', '35']], ['101.4.118.41', ['51', '37', '37']], ['101.4.117.46', ['42', '42', '41']], ['101.4.117.41', ['57', '56', '56']], ['101.4.112.45', ['59', '57', '57']], ['101.4.114.61', ['57', '57', '56']], ['202.112.19.9', ['72', '56', '56']]]"
192.168.1.4,61.50.139.22,"[['110.250.160.1', ['3', '4', '5']], ['219.158.11.73', ['13', '13', '18']], ['61.149.202.114', ['17', '15', '15']], ['123.126.7.234', ['16', '14', '14']], ['61.50.143.146', ['17', '18', '14']], ['61.50.139.22', ['13', '15', '14']]]"
192.168.1.4,121.33.231.243,"[['110.250.160.1', ['9', '13', '5']], ['221.192.89.1', ['*', '6', '*']], ['219.158.17.197', ['47', '*', '*']], ['219.158.9.34', ['*', '*', '46']], ['202.97.81.37', ['50', '47', '47']], ['202.97.95.133', ['45', '*', '*']], ['14.147.5.126', ['52', '54', '47']], ['121.8.132.162', ['46', '45', '47']], ['121.33.231.243', ['46', '46', '46']]]"
192.168.1.4,42.81.219.24,"[['110.250.160.1', ['6', '5', '6']], ['221.192.89.1', ['6', '12', '6']], ['61.182.180.73', ['*', '*', '19']], ['219.158.11.89', ['14', '12', '13']], ['219.158.13.78', ['12', '14', '16']], ['42.81.35.14', ['18', '16', '16']], ['42.81.219.24', ['20', '19', '17']]]"
192.168.1.4,219.230.178.20,"[['110.250.160.1', ['6', '7', '6']], ['221.192.89.37', ['6', '6', '6']], ['61.182.180.85', ['15', '15', '13']], ['219.158.109.193', ['34', '34', '34']], ['219.158.101.30', ['31', '30', '31']], ['211.102.30.15', ['42', '39', '39']], ['101.4.117.193', ['44', '40', '39']], ['101.4.118.114', ['37', '35', '36']], ['101.4.112.41', ['43', '45', '43']], ['101.4.116.97', ['44', '44', '44']], ['219.219.145.2', ['47', '41', '43']], ['219.219.147.70', ['46', '46', '45']], ['219.219.147.186', ['47', '47', '47']], ['219.230.179.253', ['45', '46', '46']]]"
192.168.1.4,202.192.230.232,"[['110.250.160.1', ['6', '5', '7']], ['221.192.89.37', ['8', '6', '6']], ['61.182.180.133', ['14', '12', '13']], ['219.158.112.53', ['35', '36', '35']], ['219.158.119.250', ['37', '31', '31']], ['219.158.44.86', ['37', '36', '37']], ['101.4.118.41', ['37', '37', '38']], ['101.4.117.46', ['40', '40', '40']], ['101.4.117.41', ['56', '57', '60']], ['101.4.112.45', ['57', '58', '56']], ['101.4.114.61', ['58', '58', '58']], ['222.200.253.5', ['63', '59', '65']], ['222.200.253.2', ['85', '60', '63']]]"
192.168.1.4,218.2.208.200,"[['110.250.160.1', ['7', '6', '5']], ['219.158.106.22', ['34', '32', '31']], ['202.97.40.97', ['32', '*', '*']], ['61.155.228.158', ['33', '*', '37']], ['218.2.203.146', ['35', '39', '38']], ['218.2.208.200', ['36', '30', '33']]]"
192.168.1.4,202.192.149.1,"[['110.250.160.1', ['10', '5', '5']], ['61.182.180.85', ['13', '17', '12']], ['219.158.96.97', ['29', '30', '30']], ['219.158.113.198', ['30', '31', '31']], ['219.158.44.86', ['43', '44', '35']], ['101.4.118.41', ['37', '36', '36']], ['101.4.117.46', ['41', '41', '45']], ['101.4.117.41', ['56', '55', '56']], ['101.4.112.45', ['57', '*', '57']], ['101.4.114.61', ['58', '56', '56']], ['222.200.253.5', ['64', '59', '59']], ['222.200.253.2', ['73', '61', '66']], ['202.192.158.3', ['66', '68', '67']], ['202.192.149.1', ['67', '66', '66']]]"
192.168.1.4,106.120.199.170,"[['110.250.160.1', ['5', '6', '6']], ['219.158.18.109', ['12', '13', '13']], ['219.158.13.78', ['18', '15', '15']], ['202.97.18.125', ['*', '13', '*']], ['219.141.162.214', ['15', '15', '16']]]"
192.168.1.4,42.247.50.232,"[['110.250.160.1', ['6', '13', '6']], ['221.192.89.37', ['6', '6', '*']], ['61.182.180.77', ['12', '14', '17']], ['219.158.112.53', ['34', '34', '36']], ['219.158.119.250', ['*', '32', '31']], ['219.158.44.86', ['36', '36', '36']], ['101.4.118.41', ['49', '51', '35']], ['101.4.117.46', ['41', '41', '42']], ['101.4.117.41', ['60', '58', '57']], ['101.4.112.45', ['56', '56', '61']], ['101.4.114.61', ['57', '59', '71']], ['42.247.50.232', ['60', '58', '60']]]"
